YEAR;WEEK;C_Q;QUANTITY;CONTAINER_TYPE;BOX_TYPE;ESTIBA;PUERTO;BRAND;SHIPPING_LINE;CONTAINER;BOOKING;DEPOT;CL#;DISCHARGE_PORT;SHIP
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TEMU9264756;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SZLU9628691;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SEGU9497052;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TTNU8958502;GQL0402384;BLASTI;ME014;LATTAKIA;"CMA CGM FORT BOURBON 0DVM4N1MA"
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1366030;255187188;OPA SUR;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6067428;255187188;OPA SUR;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1220468;255187588;OPA SUR;ME006;AQABA; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;SUDU6198567;255187698;OPA SUR;ME012;AQABA; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;SUDU8223904;255187698;OPA SUR;ME012;AQABA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6058257;255187188;OPA POSORJA;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0010961;255187188;OPA POSORJA;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1374801;255187471;OPA SUR;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4593295;255187588;OPA POSORJA;ME006;AQABA; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3523170;255187588;OPA POSORJA;ME006;AQABA; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3600487;255187698;OPA POSORJA;ME012;AQABA; LICA MAERSK 525E
2025;25;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MRFU0001403;255187188;OPA POSORJA;ME001;DOHA; LICA MAERSK 525E
2025;25;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6020380;255187471;OPA POSORJA;ME005;KUWAIT; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3525850;255187588;OPA POSORJA;ME006;AQABA; LICA MAERSK 525E
2025;25;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3877595;255187698;OPA POSORJA;ME012;AQABA; LICA MAERSK 525E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU0645030;255563693;OPA SUR;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1014940;255563693;OPA SUR;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU9120438;255563693;OPA SUR;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TRIU8194271;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU6549270;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TCLU1109360;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5557692;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;FBIU5216346;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SZLU9878664;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TRIU8659661;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4131450;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4239996;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MWCU5299862;255563693;OPA SUR;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3857834;255563693;OPA SUR;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3680775;255475645;OPA SUR;ME006;AQABA;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU9026479;255475721;OPA SUR;ME012;AQABA;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5562092;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5104459;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9373029;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9376476;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5112900;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9395270;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TEMU9420421;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5106560;GQL0403430;DEPCONSA;ME014;LATTAKIA;CMA CGM EXEMPLARITY 0DVM6N1MA
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3581345;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3637070;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3511646;255563693;OPA SUR;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4386467;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4096323;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4595929;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4595343;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3352689;255475645;OPA SUR;ME006;AQABA;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1212694;255475645;OPA SUR;ME006;AQABA;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3884362;255475721;OPA POSORJA;ME012;AQABA;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4547601;255475721;OPA POSORJA;ME012;AQABA;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4456348;255475721;OPA POSORJA;ME012;AQABA;LOUIS MAERSK 526E
2025;26;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4081600;255563693;OPA POSORJA;ME008;JEDDAH;LOUIS MAERSK 526E
2025;26;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4162657;255475645;OPA POSORJA;ME006;AQABA;LOUIS MAERSK 526E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3889235;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3192092;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MWCU5334006;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;SUDU8239367;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5078405;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5565384;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TLLU1041818;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU6530736;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CXRU1592492;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU9375130;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5119715;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;FBIU5130160;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5130782;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4259924;255770193;OPA POSORJA;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4015738;255770193;OPA POSORJA;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4154950;255770193;OPA POSORJA;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4521340;255770193;OPA POSORJA;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4161373;255770263;OPA POSORJA;ME006;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MMAU1243627;255770294;OPA SUR;ME012;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4431838;255770294;OPA POSORJA;ME012;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TRIU8733711;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TLLU1032360;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;SEGU9870510;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU6528003;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5275960;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5549742;GQL0404378;DEPCONSA;ME014;LATTAKIA;CMA CGM BOLDNESS 0DVM8N1MA
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3884320;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;TEMU9786431;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4142481;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3558793;255770294;OPA SUR;ME012;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU4320460;255770294;OPA SUR;ME012;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4425270;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3290102;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3482039;255770263;OPA SUR;ME006;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU0604107;255770263;OPA SUR;ME006;AQABA;MAERSK NOKWANDA 527E
2025;27;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU3020848;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;27;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3442355;255770193;OPA SUR;ME008;JEDDAH;MAERSK NOKWANDA 527E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0027901;256459074;OPA SUR;ME005;KUWAIT;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1446938;256459074;OPA SUR;ME005;KUWAIT;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CAIU5463186;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5147194;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5557882;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5172197;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;TTNU8281242;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;BMOU9644135;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;BMOU9638488;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5224217;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5443848;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6057944;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6058874;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6060064;256459074;OPA POSORJA;ME005;KUWAIT;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0000562;256459074;OPA POSORJA;ME005;KUWAIT;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3244827;256459171;OPA SUR;ME006;AQABA;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3516720;256459171;OPA SUR;ME006;AQABA;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3454612;256459135;OPA SUR;ME012;AQABA;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5353180;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5141149;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;BMOU9651290;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5245210;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5139481;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;CMA-CGM;CGMU5420056;GQL0405366;ARETINA;ME014;LATTAKIA;CMA CGM VOLTAIRE 0DVMAN1MA
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6007270;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1305478;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU9183143;256459098;OPA SUR;ME008;JEDDAH;LARS MAERSK 528E
2025;28;1;1540;ESTANDAR;208;GRANEL;DPW;ZAIN;MAERSK;MNBU4379051;256459098;OPA SUR;ME008;JEDDAH;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3977439;256459135;OPA SUR;ME012;AQABA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6061034;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1402360;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6036134;256459074;OPA POSORJA;ME005;KUWAIT;LARS MAERSK 528E
2025;28;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;SUDU6245057;256459171;OPA SUR;ME006;AQABA;LARS MAERSK 528E
2025;28;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MCAU6026882;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1376358;256459032;OPA POSORJA;ME001;DOHA;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6032226;256459074;OPA POSORJA;ME005;KUWAIT;LARS MAERSK 528E
2025;28;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1305760;256459074;OPA POSORJA;ME005;KUWAIT;LARS MAERSK 528E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1328679;256832692;OPA POSORJA;ME001;DOHA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6055983;256832692;OPA POSORJA;ME001;DOHA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1301908;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1290850;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1402170;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1304229;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1434618;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MWCU5303828;256833275;OPA SUR;ME006;AQABA; MAERSK NOMAZWE 529E
2025;29;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3096988;256833344;OPA SUR;ME012;AQABA; MAERSK NOMAZWE 529E
2025;29;1;1200;STARCARE;22XU;GRANEL;DPW;ZAIN;MAERSK;MCAU6053173;256832692;OPA POSORJA;ME001;DOHA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6051484;256832692;OPA POSORJA;ME001;DOHA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MMAU1374993;256832692;OPA SUR;ME001;DOHA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6024508;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6012488;256832900;OPA POSORJA;ME005;KUWAIT; MAERSK NOMAZWE 529E
2025;29;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU0410483;256833275;OPA SUR;ME006;AQABA; MAERSK NOMAZWE 529E
2025;29;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU0137954;256833344;OPA SUR;ME012;AQABA; MAERSK NOMAZWE 529E
2025;29;1;1200;ESTANDAR;22XU;GRANEL;DPW;ZAIN;MAERSK;MNBU3016175;256833344;OPA SUR;ME012;AQABA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MRFU0016595;256832692;OPA POSORJA;ME001;DOHA; MAERSK NOMAZWE 529E
2025;29;1;1540;STARCARE;208;GRANEL;DPW;ZAIN;MAERSK;MCAU6062597;256832692;OPA POSORJA;ME001;DOHA; MAERSK NOMAZWE 529E
